Date,Price,Open,High,Low,Change %,days
3/7/2005,1.3209,1.3241,1.3251,1.318,-0.24%,1351
3/8/2005,1.3344,1.3211,1.3363,1.3207,1.02%,1352
3/9/2005,1.3388,1.3342,1.3426,1.3331,0.33%,1353
3/10/2005,1.3428,1.3393,1.3458,1.337,0.30%,1354
3/11/2005,1.3454,1.3417,1.3482,1.3392,0.19%,1355
3/14/2005,1.3371,1.3459,1.3479,1.3333,-0.62%,1356
3/15/2005,1.3308,1.3371,1.3413,1.3296,-0.47%,1357
3/16/2005,1.3421,1.3306,1.3439,1.3289,0.85%,1358
3/17/2005,1.3377,1.3417,1.3423,1.3342,-0.33%,1359
3/18/2005,1.3318,1.3377,1.3388,1.3264,-0.44%,1360
3/21/2005,1.3172,1.3312,1.3317,1.3139,-1.10%,1361
3/22/2005,1.3087,1.3157,1.3228,1.3053,-0.65%,1362
3/23/2005,1.2988,1.3077,1.3089,1.2959,-0.76%,1363
3/24/2005,1.2941,1.299,1.3035,1.2932,-0.36%,1364
3/25/2005,1.2958,1.2943,1.2971,1.2927,0.13%,1365
3/28/2005,1.2889,1.2961,1.2965,1.2854,-0.53%,1366
3/29/2005,1.2921,1.2889,1.2957,1.2875,0.25%,1367
3/30/2005,1.2923,1.2927,1.2986,1.291,0.02%,1368
3/31/2005,1.2963,1.2917,1.302,1.291,0.31%,1369
4/1/2005,1.2908,1.296,1.306,1.2869,-0.42%,1370
4/4/2005,1.2849,1.2881,1.2906,1.2816,-0.46%,1371
4/5/2005,1.2858,1.2853,1.2879,1.2799,0.07%,1372
4/6/2005,1.2872,1.2857,1.2912,1.2838,0.11%,1373
4/7/2005,1.2855,1.2872,1.2941,1.2844,-0.13%,1374
4/8/2005,1.2938,1.2853,1.2944,1.2809,0.65%,1375
4/11/2005,1.2976,1.2925,1.3005,1.2906,0.29%,1376
4/12/2005,1.2923,1.2973,1.3018,1.2864,-0.41%,1377
4/13/2005,1.2917,1.2917,1.2955,1.2849,-0.05%,1378
4/14/2005,1.2807,1.2921,1.2923,1.2767,-0.85%,1379
4/15/2005,1.2917,1.2799,1.2941,1.2776,0.86%,1380
4/18/2005,1.3016,1.2914,1.3047,1.2877,0.77%,1381
4/19/2005,1.3057,1.302,1.3078,1.298,0.31%,1382
4/20/2005,1.3085,1.3054,1.3104,1.2988,0.21%,1383
4/21/2005,1.3054,1.3091,1.3127,1.3025,-0.24%,1384
4/22/2005,1.3068,1.3051,1.3098,1.3022,0.11%,1385
4/25/2005,1.3001,1.3064,1.3065,1.2954,-0.51%,1386
4/26/2005,1.299,1.299,1.3017,1.2944,-0.08%,1387
4/27/2005,1.2929,1.2994,1.2994,1.2904,-0.47%,1388
4/28/2005,1.29,1.2925,1.2944,1.2881,-0.22%,1389
4/29/2005,1.2873,1.2898,1.2982,1.2853,-0.21%,1390
5/2/2005,1.2864,1.2862,1.2877,1.2837,-0.07%,1391
5/3/2005,1.2868,1.2853,1.2917,1.2826,0.03%,1392
5/4/2005,1.2946,1.2871,1.2974,1.2867,0.61%,1393
5/5/2005,1.2959,1.2952,1.2992,1.2925,0.10%,1394
5/6/2005,1.2837,1.296,1.2967,1.281,-0.94%,1395
5/9/2005,1.2868,1.2817,1.2878,1.2789,0.24%,1396
5/10/2005,1.2883,1.2866,1.2893,1.2814,0.12%,1397
5/11/2005,1.2804,1.2881,1.2915,1.2777,-0.61%,1398
5/12/2005,1.267,1.2805,1.2816,1.2664,-1.05%,1399
5/13/2005,1.2618,1.2673,1.2691,1.2611,-0.41%,1400
5/16/2005,1.2635,1.2626,1.2651,1.258,0.13%,1401
5/17/2005,1.2605,1.2628,1.2666,1.2592,-0.24%,1402
5/18/2005,1.2679,1.2612,1.2692,1.2586,0.59%,1403
5/19/2005,1.2643,1.2675,1.2692,1.2605,-0.28%,1404
5/20/2005,1.2559,1.2637,1.2656,1.2536,-0.66%,1405
5/23/2005,1.2578,1.2544,1.2599,1.2534,0.15%,1406
5/24/2005,1.2579,1.2569,1.2632,1.2556,0.01%,1407
5/25/2005,1.2603,1.2577,1.262,1.2549,0.19%,1408
5/26/2005,1.2512,1.2605,1.2618,1.2496,-0.72%,1409
5/27/2005,1.2575,1.2515,1.2593,1.2509,0.50%,1410
5/30/2005,1.2473,1.2534,1.2548,1.2462,-0.81%,1411
5/31/2005,1.231,1.2473,1.2487,1.2295,-1.31%,1412
6/1/2005,1.2188,1.2306,1.2343,1.216,-0.99%,1413
6/2/2005,1.2275,1.2207,1.23,1.2184,0.71%,1414
6/3/2005,1.2235,1.2275,1.2346,1.2205,-0.33%,1415
6/6/2005,1.2257,1.2224,1.2296,1.2218,0.18%,1416
6/7/2005,1.2285,1.2262,1.2317,1.2239,0.23%,1417
6/8/2005,1.2239,1.2281,1.2355,1.2207,-0.37%,1418
6/9/2005,1.2231,1.2237,1.2258,1.2176,-0.07%,1419
6/10/2005,1.2123,1.2231,1.2252,1.2108,-0.88%,1420
6/13/2005,1.2114,1.2113,1.2123,1.2027,-0.07%,1421
6/14/2005,1.2028,1.2118,1.2154,1.2022,-0.71%,1422
6/15/2005,1.2121,1.2028,1.2133,1.2015,0.77%,1423
6/16/2005,1.2109,1.2123,1.2169,1.2055,-0.10%,1424
6/17/2005,1.2289,1.2111,1.2291,1.2091,1.49%,1425
6/20/2005,1.2147,1.2195,1.2241,1.2124,-1.16%,1426
6/21/2005,1.2178,1.2153,1.2187,1.2066,0.26%,1427
6/22/2005,1.2126,1.2174,1.2208,1.2096,-0.43%,1428
6/23/2005,1.2039,1.2132,1.2146,1.2016,-0.72%,1429
6/24/2005,1.2097,1.2029,1.211,1.1983,0.48%,1430
6/27/2005,1.2165,1.2092,1.2188,1.2092,0.56%,1431
6/28/2005,1.206,1.2168,1.2176,1.2047,-0.86%,1432
6/29/2005,1.2077,1.2066,1.2113,1.2014,0.14%,1433
6/30/2005,1.2102,1.2073,1.2123,1.2043,0.21%,1434
7/1/2005,1.1959,1.21,1.2109,1.1942,-1.18%,1435
7/4/2005,1.1902,1.1934,1.1951,1.1886,-0.48%,1436
7/5/2005,1.1916,1.1901,1.1943,1.187,0.12%,1437
7/6/2005,1.1932,1.1917,1.1955,1.1892,0.13%,1438
7/7/2005,1.1953,1.1932,1.2043,1.1909,0.18%,1439
7/8/2005,1.1971,1.1947,1.1987,1.1873,0.15%,1440
7/11/2005,1.2075,1.1967,1.2087,1.1957,0.87%,1441
7/12/2005,1.2241,1.2075,1.2258,1.2052,1.37%,1442
7/13/2005,1.2094,1.2241,1.2241,1.2071,-1.20%,1443
7/14/2005,1.2083,1.2083,1.2127,1.2056,-0.09%,1444
7/15/2005,1.2035,1.2085,1.214,1.2012,-0.40%,1445
7/18/2005,1.2054,1.2022,1.209,1.2021,0.16%,1446
7/19/2005,1.2035,1.2052,1.2068,1.1952,-0.16%,1447
7/20/2005,1.2144,1.2033,1.2188,1.1995,0.91%,1448
7/21/2005,1.2167,1.2153,1.2259,1.2101,0.19%,1449
7/22/2005,1.2067,1.2165,1.2191,1.2053,-0.82%,1450
7/25/2005,1.206,1.2054,1.2089,1.2027,-0.06%,1451
7/26/2005,1.2012,1.2067,1.2071,1.198,-0.40%,1452
7/27/2005,1.2071,1.2019,1.2089,1.1961,0.49%,1453
7/28/2005,1.2132,1.2065,1.215,1.2033,0.51%,1454
7/29/2005,1.213,1.2127,1.2159,1.2073,-0.02%,1455
8/1/2005,1.2176,1.2125,1.2252,1.2117,0.38%,1456
8/2/2005,1.2199,1.2176,1.2255,1.2171,0.19%,1457
8/3/2005,1.2341,1.2192,1.2345,1.2148,1.16%,1458
8/4/2005,1.2387,1.2333,1.2404,1.2298,0.37%,1459
8/5/2005,1.2363,1.239,1.2399,1.2313,-0.19%,1460
8/8/2005,1.235,1.2343,1.2394,1.2318,-0.11%,1461
8/9/2005,1.2371,1.2348,1.2418,1.2329,0.17%,1462
8/10/2005,1.2385,1.2377,1.2427,1.2334,0.11%,1463
8/11/2005,1.2472,1.2387,1.2479,1.2379,0.70%,1464
8/12/2005,1.2437,1.247,1.2487,1.2383,-0.28%,1465
8/15/2005,1.237,1.2458,1.2458,1.2344,-0.54%,1466
8/16/2005,1.2363,1.2369,1.2374,1.2294,-0.06%,1467
8/17/2005,1.2274,1.2351,1.237,1.2259,-0.72%,1468
8/18/2005,1.2176,1.2277,1.2296,1.2157,-0.80%,1469
8/19/2005,1.2154,1.2182,1.2197,1.2127,-0.18%,1470
8/22/2005,1.2225,1.2163,1.2245,1.2156,0.58%,1471
8/23/2005,1.2231,1.2222,1.2256,1.2189,0.05%,1472
8/24/2005,1.2269,1.2227,1.2282,1.2159,0.31%,1473
8/25/2005,1.2298,1.2271,1.2329,1.2256,0.24%,1474
8/26/2005,1.2283,1.23,1.2344,1.2271,-0.12%,1475
8/29/2005,1.2231,1.2285,1.2346,1.2215,-0.42%,1476
8/30/2005,1.2218,1.2221,1.2238,1.2168,-0.11%,1477
8/31/2005,1.2344,1.2218,1.2359,1.2188,1.03%,1478
9/1/2005,1.2501,1.2339,1.2525,1.2325,1.27%,1479
9/2/2005,1.2525,1.2502,1.259,1.2466,0.19%,1480
9/5/2005,1.254,1.2536,1.2586,1.251,0.12%,1481
9/6/2005,1.2462,1.2545,1.2546,1.2444,-0.62%,1482
9/7/2005,1.2418,1.2466,1.2537,1.2406,-0.35%,1483
9/8/2005,1.2403,1.2414,1.2458,1.2382,-0.12%,1484
9/9/2005,1.2409,1.2396,1.2461,1.2374,0.05%,1485
9/12/2005,1.228,1.2404,1.2417,1.2272,-1.04%,1486
9/13/2005,1.2265,1.2277,1.2318,1.2246,-0.12%,1487
9/14/2005,1.2288,1.227,1.2337,1.2258,0.19%,1488
9/15/2005,1.2222,1.2283,1.2288,1.2191,-0.54%,1489
9/16/2005,1.2236,1.2223,1.231,1.2196,0.11%,1490
9/19/2005,1.2138,1.2168,1.2178,1.21,-0.80%,1491
9/20/2005,1.2117,1.2138,1.2193,1.2109,-0.17%,1492
9/21/2005,1.2217,1.2121,1.2241,1.211,0.83%,1493
9/22/2005,1.2153,1.2224,1.2271,1.2132,-0.52%,1494
9/23/2005,1.2039,1.2159,1.2172,1.2037,-0.94%,1495
9/26/2005,1.2075,1.2035,1.2083,1.201,0.30%,1496
9/27/2005,1.2016,1.2074,1.2084,1.1977,-0.49%,1497
9/28/2005,1.2041,1.2014,1.2058,1.1991,0.21%,1498
9/29/2005,1.2033,1.2043,1.2079,1.2005,-0.07%,1499
9/30/2005,1.203,1.2034,1.209,1.1996,-0.02%,1500
10/3/2005,1.1923,1.2022,1.2033,1.19,-0.89%,1501
10/4/2005,1.1917,1.1921,1.1951,1.19,-0.05%,1502
10/5/2005,1.1976,1.1919,1.1989,1.1915,0.50%,1503
10/6/2005,1.2185,1.1987,1.2208,1.1983,1.75%,1504
10/7/2005,1.2119,1.2185,1.2185,1.2093,-0.54%,1505
10/10/2005,1.2071,1.2119,1.2155,1.2039,-0.40%,1506
10/11/2005,1.1991,1.2064,1.2071,1.1974,-0.66%,1507
10/12/2005,1.2024,1.1993,1.2056,1.1953,0.28%,1508
10/13/2005,1.2027,1.2026,1.2038,1.1911,0.02%,1509
10/14/2005,1.2077,1.2027,1.2109,1.1976,0.42%,1510
10/17/2005,1.2025,1.2082,1.2122,1.2009,-0.43%,1511
10/18/2005,1.1963,1.2022,1.2026,1.1916,-0.52%,1512
10/19/2005,1.1993,1.1963,1.2003,1.1873,0.25%,1513
10/20/2005,1.2016,1.1989,1.2026,1.1947,0.19%,1514
10/21/2005,1.1949,1.2018,1.2079,1.193,-0.56%,1515
10/24/2005,1.1985,1.1948,1.2023,1.1921,0.30%,1516
10/25/2005,1.2113,1.198,1.2119,1.1936,1.07%,1517
10/26/2005,1.2066,1.2109,1.214,1.2048,-0.39%,1518
10/27/2005,1.2138,1.2062,1.2174,1.2041,0.60%,1519
10/28/2005,1.2062,1.2138,1.2172,1.2048,-0.63%,1520
10/31/2005,1.1988,1.2057,1.2091,1.1966,-0.61%,1521
11/1/2005,1.201,1.1995,1.2027,1.197,0.18%,1522
11/2/2005,1.2067,1.2022,1.2085,1.1984,0.47%,1523
11/3/2005,1.1945,1.207,1.2087,1.1934,-1.01%,1524
11/4/2005,1.1822,1.1947,1.1997,1.1801,-1.03%,1525
11/7/2005,1.1812,1.1814,1.1837,1.1772,-0.08%,1526
11/8/2005,1.1782,1.1805,1.1808,1.1709,-0.25%,1527
11/9/2005,1.1766,1.1782,1.1795,1.1717,-0.14%,1528
11/10/2005,1.1686,1.1766,1.1799,1.1677,-0.68%,1529
11/11/2005,1.1724,1.1685,1.1735,1.1671,0.33%,1530
11/14/2005,1.1694,1.1723,1.1774,1.166,-0.26%,1531
11/15/2005,1.1721,1.169,1.1732,1.1641,0.23%,1532
11/16/2005,1.1672,1.1719,1.1738,1.1643,-0.42%,1533
11/17/2005,1.1759,1.1667,1.1765,1.1639,0.75%,1534
11/18/2005,1.1768,1.1757,1.1795,1.1662,0.08%,1535
11/21/2005,1.1728,1.1776,1.1841,1.1717,-0.34%,1536
11/22/2005,1.1812,1.1728,1.1825,1.1684,0.72%,1537
11/23/2005,1.182,1.182,1.1865,1.1761,0.07%,1538
11/24/2005,1.1787,1.1824,1.1827,1.1765,-0.28%,1539
11/25/2005,1.1724,1.1787,1.179,1.1708,-0.53%,1540
11/28/2005,1.1851,1.1716,1.1905,1.1682,1.08%,1541
11/29/2005,1.1785,1.1845,1.1864,1.1738,-0.56%,1542
11/30/2005,1.1789,1.1778,1.1805,1.1755,0.03%,1543
12/1/2005,1.1734,1.1789,1.1805,1.1688,-0.47%,1544
12/2/2005,1.1717,1.1734,1.1751,1.1662,-0.14%,1545
12/5/2005,1.1784,1.1704,1.1821,1.1688,0.57%,1546
12/6/2005,1.1787,1.1791,1.181,1.1755,0.03%,1547
12/7/2005,1.1722,1.1785,1.1804,1.1702,-0.55%,1548
12/8/2005,1.1817,1.1721,1.185,1.1701,0.81%,1549
12/9/2005,1.1812,1.182,1.1839,1.1764,-0.04%,1550
12/12/2005,1.1955,1.1781,1.1984,1.1777,1.21%,1551
12/13/2005,1.1937,1.1952,1.1987,1.1903,-0.15%,1552
12/14/2005,1.2004,1.1945,1.2063,1.193,0.56%,1553
12/15/2005,1.1978,1.2001,1.2039,1.1934,-0.22%,1554
12/16/2005,1.2013,1.1975,1.2028,1.1934,0.29%,1555
12/19/2005,1.2004,1.2027,1.204,1.1973,-0.07%,1556
12/20/2005,1.187,1.2007,1.2015,1.1838,-1.12%,1557
12/21/2005,1.1832,1.1858,1.1912,1.1799,-0.32%,1558
12/22/2005,1.1869,1.1837,1.1902,1.181,0.31%,1559
12/23/2005,1.1875,1.1869,1.1885,1.1829,0.05%,1560
12/26/2005,1.1848,1.186,1.1867,1.1831,-0.23%,1561
12/27/2005,1.1831,1.1848,1.1881,1.1829,-0.14%,1562
12/28/2005,1.1835,1.1829,1.1936,1.1814,0.03%,1563
12/29/2005,1.1844,1.1836,1.1884,1.1816,0.08%,1564
12/30/2005,1.1843,1.1845,1.189,1.1778,-0.01%,1565
1/2/2006,1.1825,1.1846,1.187,1.1801,-0.15%,1566
1/3/2006,1.2012,1.1824,1.2031,1.181,1.58%,1567
1/4/2006,1.2128,1.2012,1.2144,1.2003,0.97%,1568
1/5/2006,1.2102,1.2123,1.2123,1.2064,-0.21%,1569
1/6/2006,1.2149,1.2107,1.2182,1.2079,0.39%,1570
1/9/2006,1.2087,1.2147,1.2156,1.2051,-0.51%,1571
1/10/2006,1.2067,1.2084,1.2111,1.2036,-0.17%,1572
1/11/2006,1.2125,1.2062,1.2146,1.2043,0.48%,1573
1/12/2006,1.2035,1.2125,1.2165,1.2005,-0.74%,1574
1/13/2006,1.2138,1.2037,1.2144,1.2026,0.86%,1575
1/16/2006,1.2121,1.2151,1.2177,1.2105,-0.14%,1576
1/17/2006,1.2107,1.2119,1.2145,1.205,-0.12%,1577
1/18/2006,1.2105,1.2107,1.2162,1.2071,-0.02%,1578
1/19/2006,1.2098,1.2115,1.2125,1.2052,-0.06%,1579
1/20/2006,1.2138,1.21,1.2142,1.2041,0.33%,1580
1/23/2006,1.2312,1.2141,1.2313,1.2138,1.43%,1581
1/24/2006,1.2281,1.231,1.2326,1.2259,-0.25%,1582
1/25/2006,1.2246,1.2284,1.2324,1.2234,-0.28%,1583
1/26/2006,1.2214,1.2244,1.2272,1.22,-0.26%,1584
1/27/2006,1.21,1.2205,1.2237,1.2085,-0.93%,1585
1/30/2006,1.2088,1.2106,1.2117,1.2062,-0.10%,1586
1/31/2006,1.2155,1.2092,1.2191,1.2077,0.55%,1587
2/1/2006,1.2061,1.2153,1.2166,1.2048,-0.77%,1588
2/2/2006,1.2098,1.2058,1.2109,1.2031,0.31%,1589
2/3/2006,1.2024,1.2092,1.2113,1.1968,-0.61%,1590
2/6/2006,1.1963,1.2037,1.2048,1.1944,-0.51%,1591
2/7/2006,1.1974,1.1966,1.2016,1.194,0.09%,1592
2/8/2006,1.1955,1.198,1.1997,1.1923,-0.16%,1593
2/9/2006,1.1981,1.1964,1.1997,1.1946,0.22%,1594
2/10/2006,1.19,1.198,1.2027,1.1892,-0.68%,1595
2/13/2006,1.1905,1.1903,1.1925,1.1878,0.04%,1596
2/14/2006,1.1915,1.19,1.1925,1.1856,0.08%,1597
2/15/2006,1.1885,1.1916,1.1956,1.1871,-0.25%,1598
2/16/2006,1.1896,1.1892,1.1904,1.1847,0.09%,1599
2/17/2006,1.1934,1.1904,1.1944,1.1856,0.32%,1600
2/20/2006,1.1938,1.1932,1.1976,1.1923,0.03%,1601
2/21/2006,1.1911,1.1938,1.1944,1.189,-0.23%,1602
2/22/2006,1.1911,1.1913,1.193,1.1858,0.00%,1603
2/23/2006,1.1923,1.1911,1.1972,1.1888,0.10%,1604
2/24/2006,1.1873,1.1923,1.1936,1.1864,-0.42%,1605
2/27/2006,1.1846,1.1871,1.1879,1.1824,-0.23%,1606
2/28/2006,1.1921,1.1848,1.1944,1.1835,0.63%,1607
3/1/2006,1.1915,1.1921,1.1976,1.189,-0.05%,1608
3/2/2006,1.2041,1.1917,1.2046,1.1911,1.06%,1609
3/3/2006,1.2039,1.2039,1.2054,1.1993,-0.02%,1610
3/6/2006,1.2018,1.205,1.2094,1.1989,-0.17%,1611
3/7/2006,1.1886,1.2019,1.2024,1.1868,-1.10%,1612
3/8/2006,1.1923,1.1886,1.1942,1.1871,0.31%,1613
3/9/2006,1.1914,1.1924,1.1954,1.1901,-0.08%,1614
3/10/2006,1.1915,1.1912,1.1934,1.1859,0.01%,1615
3/13/2006,1.1961,1.1917,1.1972,1.1911,0.39%,1616
3/14/2006,1.2016,1.196,1.2033,1.1936,0.46%,1617
3/15/2006,1.2071,1.2013,1.2076,1.2005,0.46%,1618
3/16/2006,1.218,1.2069,1.219,1.2033,0.90%,1619
3/17/2006,1.219,1.2176,1.2208,1.2139,0.08%,1620
3/20/2006,1.2167,1.2186,1.22,1.2147,-0.19%,1621
3/21/2006,1.2088,1.2167,1.2167,1.2073,-0.65%,1622
3/22/2006,1.2079,1.2094,1.2115,1.2064,-0.07%,1623
3/23/2006,1.1972,1.2077,1.2083,1.1955,-0.89%,1624
3/24/2006,1.2036,1.1972,1.2048,1.195,0.53%,1625
3/27/2006,1.2014,1.2039,1.2064,1.2003,-0.18%,1626
3/28/2006,1.2003,1.2014,1.2111,1.1992,-0.09%,1627
3/29/2006,1.2029,1.2001,1.205,1.1976,0.22%,1628
3/30/2006,1.217,1.2027,1.217,1.202,1.17%,1629
3/31/2006,1.2119,1.2165,1.2176,1.2077,-0.42%,1630
4/3/2006,1.2138,1.2121,1.2149,1.2031,0.16%,1631
4/4/2006,1.2256,1.2134,1.2279,1.2119,0.97%,1632
4/5/2006,1.2296,1.2262,1.2308,1.2243,0.33%,1633
4/6/2006,1.2226,1.2298,1.2334,1.2197,-0.57%,1634
4/7/2006,1.209,1.2223,1.2228,1.2088,-1.11%,1635
4/10/2006,1.2115,1.2109,1.213,1.2075,0.21%,1636
4/11/2006,1.2147,1.2113,1.2156,1.209,0.26%,1637
4/12/2006,1.2107,1.2142,1.217,1.2066,-0.33%,1638
4/13/2006,1.2116,1.2104,1.2135,1.2065,0.07%,1639
4/14/2006,1.211,1.2108,1.212,1.2092,-0.05%,1640
4/17/2006,1.2253,1.2124,1.2291,1.2122,1.18%,1641
4/18/2006,1.2351,1.2256,1.2361,1.2222,0.80%,1642
4/19/2006,1.2381,1.2358,1.2395,1.2283,0.24%,1643
4/20/2006,1.2321,1.2382,1.2382,1.2285,-0.48%,1644
4/21/2006,1.2341,1.2317,1.2363,1.2267,0.16%,1645
4/24/2006,1.2395,1.2373,1.2416,1.2332,0.44%,1646
4/25/2006,1.2435,1.2386,1.244,1.2364,0.32%,1647
4/26/2006,1.2445,1.2429,1.2471,1.2386,0.08%,1648
4/27/2006,1.2532,1.2449,1.2551,1.2404,0.70%,1649
4/28/2006,1.2637,1.253,1.2642,1.2521,0.84%,1650
5/1/2006,1.2586,1.2626,1.2691,1.2555,-0.40%,1651
5/2/2006,1.2616,1.2569,1.2668,1.2557,0.24%,1652
5/3/2006,1.2641,1.2614,1.267,1.2589,0.20%,1653
5/4/2006,1.2694,1.263,1.2723,1.2569,0.42%,1654
5/5/2006,1.2725,1.2692,1.2768,1.2673,0.24%,1655
5/8/2006,1.2708,1.2742,1.2788,1.2691,-0.13%,1656
5/9/2006,1.2763,1.27,1.2784,1.266,0.43%,1657
5/10/2006,1.2788,1.2761,1.2832,1.275,0.20%,1658
5/11/2006,1.2834,1.2784,1.2873,1.2685,0.36%,1659
5/12/2006,1.2932,1.2838,1.2959,1.2831,0.76%,1660
5/15/2006,1.2797,1.295,1.2973,1.2778,-1.04%,1661
5/16/2006,1.2862,1.2797,1.287,1.2769,0.51%,1662
5/17/2006,1.2736,1.286,1.2923,1.2702,-0.98%,1663
5/18/2006,1.2862,1.2731,1.2866,1.2721,0.99%,1664
5/19/2006,1.2774,1.2858,1.2867,1.2695,-0.68%,1665
5/22/2006,1.2873,1.2759,1.2887,1.2693,0.78%,1666
5/23/2006,1.282,1.2866,1.2879,1.2803,-0.41%,1667
5/24/2006,1.2752,1.2814,1.2894,1.2729,-0.53%,1668
5/25/2006,1.2805,1.2759,1.2818,1.2746,0.42%,1669
5/26/2006,1.2735,1.2816,1.2837,1.2701,-0.55%,1670
5/29/2006,1.2752,1.2731,1.277,1.2719,0.13%,1671
5/30/2006,1.2875,1.2748,1.291,1.274,0.96%,1672
5/31/2006,1.2812,1.2876,1.2905,1.2804,-0.49%,1673
6/1/2006,1.281,1.2813,1.2825,1.2721,-0.02%,1674
6/2/2006,1.2918,1.2813,1.2942,1.2795,0.84%,1675
6/5/2006,1.2906,1.2929,1.298,1.29,-0.09%,1676
6/6/2006,1.282,1.2908,1.2938,1.2807,-0.67%,1677
6/7/2006,1.279,1.2819,1.2838,1.2758,-0.23%,1678
6/8/2006,1.2651,1.2794,1.2809,1.2625,-1.09%,1679
6/9/2006,1.2644,1.2653,1.2686,1.2596,-0.06%,1680
6/12/2006,1.2585,1.2618,1.2653,1.2567,-0.47%,1681
6/13/2006,1.2544,1.2582,1.262,1.2529,-0.33%,1682
6/14/2006,1.2605,1.2548,1.265,1.2534,0.49%,1683
6/15/2006,1.2635,1.2605,1.2658,1.2578,0.24%,1684
6/16/2006,1.2645,1.2634,1.2678,1.2619,0.08%,1685
6/19/2006,1.2574,1.2649,1.2654,1.255,-0.56%,1686
6/20/2006,1.2584,1.2578,1.2618,1.2538,0.08%,1687
6/21/2006,1.266,1.2584,1.2681,1.258,0.60%,1688
6/22/2006,1.2578,1.2664,1.2681,1.255,-0.65%,1689
6/23/2006,1.2512,1.2572,1.2596,1.2479,-0.52%,1690
6/26/2006,1.2588,1.2504,1.2605,1.25,0.61%,1691
6/27/2006,1.2584,1.2588,1.262,1.2559,-0.03%,1692
6/28/2006,1.2557,1.2581,1.2586,1.2516,-0.21%,1693
6/29/2006,1.2662,1.255,1.2668,1.2515,0.84%,1694
6/30/2006,1.2789,1.2668,1.2797,1.2657,1.00%,1695
7/3/2006,1.2798,1.279,1.2825,1.2762,0.07%,1696
7/4/2006,1.2795,1.279,1.2824,1.2784,-0.02%,1697
7/5/2006,1.2721,1.2786,1.2841,1.2704,-0.58%,1698
7/6/2006,1.2778,1.2723,1.2784,1.2719,0.45%,1699
7/7/2006,1.281,1.278,1.2864,1.2765,0.25%,1700
7/10/2006,1.2737,1.2812,1.2818,1.2718,-0.57%,1701
7/11/2006,1.2772,1.2736,1.2779,1.2704,0.27%,1702
7/12/2006,1.2702,1.2763,1.2782,1.2675,-0.55%,1703
7/13/2006,1.2692,1.2701,1.2734,1.2664,-0.08%,1704
7/14/2006,1.2651,1.2692,1.2698,1.2625,-0.32%,1705
7/17/2006,1.2519,1.2632,1.2647,1.251,-1.04%,1706
7/18/2006,1.2506,1.2521,1.2561,1.2473,-0.10%,1707
7/19/2006,1.2593,1.2503,1.261,1.2457,0.70%,1708
7/20/2006,1.2628,1.2591,1.2656,1.2588,0.28%,1709
7/21/2006,1.2697,1.263,1.2699,1.2624,0.55%,1710
7/24/2006,1.2635,1.2702,1.2708,1.2609,-0.49%,1711
7/25/2006,1.2578,1.263,1.2675,1.2561,-0.45%,1712
7/26/2006,1.2717,1.2579,1.2725,1.2559,1.11%,1713
7/27/2006,1.2698,1.2716,1.2774,1.2681,-0.15%,1714
7/28/2006,1.2764,1.2697,1.2772,1.2658,0.52%,1715
7/31/2006,1.2763,1.2767,1.2784,1.2738,-0.01%,1716
8/1/2006,1.2828,1.2763,1.283,1.2719,0.51%,1717
8/2/2006,1.2788,1.2824,1.2837,1.2774,-0.31%,1718
8/3/2006,1.2805,1.279,1.2837,1.2742,0.13%,1719
8/4/2006,1.2874,1.2803,1.2912,1.276,0.54%,1720
8/7/2006,1.2833,1.2883,1.2893,1.283,-0.32%,1721
8/8/2006,1.2834,1.2831,1.2896,1.2806,0.01%,1722
8/9/2006,1.2862,1.2822,1.2904,1.2765,0.22%,1723
8/10/2006,1.2794,1.2865,1.2914,1.2748,-0.53%,1724
8/11/2006,1.2722,1.2793,1.2801,1.2716,-0.56%,1725
8/14/2006,1.2719,1.2713,1.2767,1.2706,-0.02%,1726
8/15/2006,1.2787,1.2723,1.2806,1.2695,0.53%,1727
8/16/2006,1.2845,1.2784,1.2868,1.2767,0.45%,1728
8/17/2006,1.2832,1.2843,1.2893,1.2813,-0.10%,1729
8/18/2006,1.2826,1.2831,1.2848,1.2781,-0.05%,1730
8/21/2006,1.2891,1.2828,1.294,1.2826,0.51%,1731
8/22/2006,1.2805,1.2887,1.2892,1.2783,-0.67%,1732
8/23/2006,1.2788,1.2805,1.2853,1.2776,-0.13%,1733
8/24/2006,1.2767,1.2784,1.2845,1.275,-0.16%,1734
8/25/2006,1.275,1.2767,1.2784,1.2725,-0.13%,1735
8/28/2006,1.2778,1.2761,1.2822,1.2753,0.22%,1736
8/29/2006,1.2829,1.2786,1.2845,1.275,0.40%,1737
8/30/2006,1.2839,1.2824,1.2855,1.2811,0.08%,1738
8/31/2006,1.2807,1.2835,1.2881,1.2784,-0.25%,1739
9/1/2006,1.2836,1.2804,1.2848,1.2754,0.23%,1740
9/4/2006,1.2873,1.2846,1.2876,1.2838,0.29%,1741
9/5/2006,1.2818,1.2862,1.2866,1.2793,-0.43%,1742
9/6/2006,1.2805,1.2818,1.2837,1.2767,-0.10%,1743
9/7/2006,1.2732,1.2801,1.2832,1.2704,-0.57%,1744
9/8/2006,1.2673,1.2732,1.2742,1.2649,-0.46%,1745
9/11/2006,1.2704,1.2668,1.2744,1.2647,0.24%,1746
9/12/2006,1.2685,1.27,1.2734,1.267,-0.15%,1747
